wavelength,x,y,z
0.0,2.5625,1.2412109375,-3.8037109375
0.0005,1.9619140625,1.841796875,-3.923828125
0.001,1.0810546875,2.40234375,-3.5234375
0.0015,0.5205078125,3.0830078125,-3.6435546875
0.002,-0.3203125,3.4833984375,-3.203125
0.0025,-0.9208984375,3.84375,-3.0029296875
0.003,-1.6015625,3.8837890625,-2.4423828125
0.0035,-1.9619140625,3.8037109375,-1.921875
0.004,-2.4423828125,3.5634765625,-1.28125
0.0045,-2.962890625,3.4833984375,-0.6806640625
0.005,-3.203125,2.8427734375,0.16015625
0.0055,-3.4833984375,2.4423828125,0.8408203125
0.006,-3.5634765625,1.7216796875,1.6015625
0.0065,-3.2431640625,1.041015625,2.001953125
0.007,-3.36328125,0.4404296875,2.6826171875
0.0075,-2.962890625,-0.3203125,3.123046875
0.008,-2.642578125,-1.0009765625,3.4833984375
0.0085,-2.1220703125,-1.841796875,3.603515625
0.009,-1.3212890625,-2.322265625,3.5234375
0.0095,-0.6005859375,-2.802734375,3.203125
0.01,0.0,-3.443359375,3.3232421875
0.0105,0.880859375,-3.68359375,2.7626953125
0.011,1.4013671875,-4.00390625,2.5625
0.0115,1.9619140625,-4.00390625,1.9619140625
0.012,2.2822265625,-3.7236328125,1.44140625
0.0125,2.802734375,-3.603515625,0.880859375
0.013,3.1630859375,-3.203125,0.1201171875
0.0135,3.36328125,-2.72265625,-0.560546875
0.014,3.5234375,-2.162109375,-1.28125
0.0145,3.5234375,-1.6015625,-1.8818359375
0.015,3.283203125,-0.9208984375,-2.2822265625
0.0155,3.4833984375,-0.3603515625,-2.962890625
0.016,3.0029296875,0.400390625,-3.36328125
0.0165,2.6025390625,1.041015625,-3.603515625
0.017,2.001953125,1.7216796875,-3.763671875
0.0175,1.28125,2.2421875,-3.5634765625
0.018,0.6005859375,2.802734375,-3.4033203125
0.0185,-0.0400390625,3.3232421875,-3.36328125
0.019,-0.7607421875,3.603515625,-2.8828125
0.0195,-1.28125,3.8037109375,-2.6025390625
0.02,-1.841796875,3.84375,-2.08203125
0.0205,-2.162109375,3.5234375,-1.4814453125
0.021,-2.7626953125,3.5634765625,-1.0009765625
0.0215,-3.0029296875,2.962890625,-0.1201171875
0.022,-3.36328125,2.6826171875,0.48046875
0.0225,-3.4033203125,1.9619140625,1.2412109375
0.023,-3.36328125,1.44140625,1.7216796875
0.0235,-3.1630859375,0.720703125,2.2421875
0.024,-3.2431640625,0.16015625,2.9228515625
0.0245,-2.72265625,-0.6005859375,3.283203125
0.025,-2.4423828125,-1.3212890625,3.5234375
0.0255,-1.681640625,-2.001953125,3.5234375
0.026,-0.9609375,-2.5224609375,3.3232421875
0.0265,-0.3203125,-3.1630859375,3.36328125
0.027,0.4404296875,-3.5634765625,3.04296875
0.0275,1.0810546875,-3.84375,2.72265625
0.028,1.6015625,-3.923828125,2.2822265625
0.0285,2.1220703125,-3.923828125,1.841796875
0.029,2.4423828125,-3.5634765625,1.1611328125
0.0295,3.04296875,-3.603515625,0.6005859375
0.03,3.203125,-2.8828125,-0.2802734375
0.0305,3.5634765625,-2.5625,-0.9208984375
0.031,3.5234375,-1.8017578125,-1.6416015625
0.0315,3.443359375,-1.2412109375,-2.1220703125
0.032,3.36328125,-0.560546875,-2.72265625
0.0325,3.203125,0.0,-3.283203125
0.033,2.802734375,0.880859375,-3.5634765625
0.0335,2.2421875,1.521484375,-3.7236328125
0.034,1.521484375,2.162109375,-3.68359375
0.0345,0.7607421875,2.6025390625,-3.36328125
0.035,0.16015625,3.3232421875,-3.5234375
0.0355,-0.6806640625,3.5634765625,-2.8828125
0.036,-1.28125,3.84375,-2.642578125
0.0365,-1.76171875,3.763671875,-2.1220703125
0.037,-2.2021484375,3.6435546875,-1.6015625
0.0375,-2.5625,3.4033203125,-1.0009765625
0.038,-3.04296875,3.203125,-0.3203125
0.0385,-3.203125,2.5224609375,0.48046875
0.039,-3.4033203125,2.162109375,1.0810546875
0.0395,-3.36328125,1.44140625,1.76171875
0.04,-3.1630859375,0.80078125,2.1220703125
0.0405,-3.203125,0.2001953125,2.7626953125
0.041,-2.7626953125,-0.560546875,3.123046875
0.0415,-2.4423828125,-1.2412109375,3.443359375
0.042,-1.76171875,-1.8017578125,3.443359375
0.0425,-1.12109375,-2.3623046875,3.36328125
0.043,-0.400390625,-2.8427734375,3.1630859375
0.0435,0.1201171875,-3.4833984375,3.203125
0.044,0.9609375,-3.6435546875,2.6025390625
0.0445,1.4013671875,-3.8837890625,2.482421875
0.045,1.921875,-3.84375,1.921875
0.0455,2.2421875,-3.603515625,1.4013671875
0.046,2.7626953125,-3.5234375,0.80078125
0.0465,3.04296875,-3.0830078125,0.080078125
0.047,3.3232421875,-2.6025390625,-0.6005859375
0.0475,3.443359375,-2.1220703125,-1.201171875
0.048,3.443359375,-1.5615234375,-1.8017578125
0.0485,3.2431640625,-0.9208984375,-2.2822265625
0.049,3.443359375,-0.3603515625,-3.0029296875
0.0495,2.9228515625,0.4404296875,-3.283203125
0.05,2.642578125,1.041015625,-3.68359375
0.0505,1.921875,1.7216796875,-3.5634765625
0.051,1.28125,2.2421875,-3.4833984375
0.0515,0.560546875,2.802734375,-3.36328125
0.052,-0.0400390625,3.3232421875,-3.283203125
0.0525,-0.80078125,3.603515625,-2.8828125
0.053,-1.28125,3.763671875,-2.5625
0.0535,-1.8017578125,3.763671875,-2.0419921875
0.054,-2.162109375,3.4833984375,-1.44140625
0.0545,-2.802734375,3.5234375,-0.880859375
0.055,-2.962890625,2.8427734375,0.0
0.0555,-3.36328125,2.5224609375,0.6005859375
0.056,-3.3232421875,1.841796875,1.28125
0.0565,-3.3232421875,1.28125,1.76171875
0.057,-3.1630859375,0.560546875,2.3623046875
0.0575,-3.1630859375,0.0,3.0029296875
0.058,-2.6025390625,-0.8408203125,3.283203125
0.0585,-2.2021484375,-1.4814453125,3.5234375
0.059,-1.4814453125,-2.08203125,3.443359375
0.0595,-0.720703125,-2.6025390625,3.2431640625
0.06,-0.1201171875,-3.2431640625,3.283203125
0.0605,0.6005859375,-3.603515625,2.8828125
0.061,1.28125,-3.8837890625,2.5224609375
0.0615,1.7216796875,-3.84375,2.08203125
0.062,2.2021484375,-3.84375,1.6015625
0.0625,2.5224609375,-3.443359375,0.9609375
0.063,3.123046875,-3.4033203125,0.3603515625
0.0635,3.203125,-2.6025390625,-0.5205078125
0.064,3.4833984375,-2.322265625,-1.0810546875
0.0645,3.36328125,-1.5615234375,-1.7216796875
0.065,3.3232421875,-1.0810546875,-2.2421875
0.0655,3.2431640625,-0.400390625,-2.8427734375
0.066,3.04296875,0.2802734375,-3.2431640625
0.0665,2.6025390625,1.041015625,-3.603515625
0.067,2.001953125,1.6015625,-3.603515625
0.0675,1.3212890625,2.2421875,-3.5634765625
0.068,0.6005859375,2.6826171875,-3.283203125
0.0685,0.0,3.3232421875,-3.36328125
0.069,-0.80078125,3.5234375,-2.802734375
0.0695,-1.3212890625,3.8037109375,-2.5625
0.07,-1.76171875,3.68359375,-1.9619140625
0.0705,-2.162109375,3.603515625,-1.5615234375
