wavelength,x,y,z
0.0,-0.16015625,-6.6865234375,4.484375
0.0005,-1.041015625,-6.56640625,5.28515625
0.001,-1.7216796875,-6.4462890625,5.9658203125
0.0015,-2.8427734375,-5.7255859375,6.4462890625
0.002,-4.1640625,-4.32421875,6.7666015625
0.0025,-5.205078125,-3.1630859375,6.966796875
0.003,-5.9658203125,-1.7216796875,6.6064453125
0.0035,-6.2861328125,-0.80078125,6.3662109375
0.004,-6.2861328125,0.16015625,5.8056640625
0.0045,-6.1259765625,1.201171875,4.9248046875
0.005,-5.845703125,2.482421875,3.6435546875
0.0055,-5.60546875,3.68359375,2.40234375
0.006,-5.0849609375,4.564453125,1.2412109375
0.0065,-4.64453125,5.1650390625,0.3203125
0.007,-3.8837890625,5.525390625,-0.720703125
0.0075,-2.6826171875,5.7255859375,-2.001953125
0.008,-1.521484375,5.92578125,-3.36328125
0.0085,-0.2001953125,5.765625,-4.564453125
0.009,0.6005859375,5.8056640625,-5.365234375
0.0095,1.3212890625,5.5654296875,-6.0458984375
0.01,2.482421875,4.8447265625,-6.486328125
0.0105,3.8037109375,3.4833984375,-6.7666015625
0.011,4.8046875,2.2421875,-6.8466796875
0.0115,5.4453125,1.0009765625,-6.56640625
0.012,5.7255859375,0.1201171875,-6.326171875
0.0125,5.7255859375,-0.8408203125,-5.765625
0.013,5.5654296875,-1.9619140625,-4.7646484375
0.0135,5.4052734375,-3.203125,-3.6435546875
0.014,5.044921875,-4.3642578125,-2.322265625
0.0145,4.6044921875,-5.1650390625,-1.3212890625
0.015,4.1640625,-5.765625,-0.48046875
0.0155,3.3232421875,-6.0859375,0.640625
0.016,2.1220703125,-6.2861328125,2.001953125
0.0165,0.9609375,-6.5263671875,3.36328125
0.017,-0.2802734375,-6.40625,4.3642578125
0.0175,-1.0009765625,-6.486328125,5.125
0.018,-1.841796875,-6.0859375,5.8056640625
0.0185,-3.04296875,-5.125,6.24609375
0.019,-4.244140625,-3.923828125,6.5263671875
0.0195,-5.205078125,-2.6025390625,6.4462890625
0.02,-5.7255859375,-1.5615234375,6.24609375
0.0205,-5.8857421875,-0.7607421875,5.9658203125
0.021,-5.845703125,0.2802734375,5.3251953125
0.0215,-5.685546875,1.44140625,4.2841796875
0.022,-5.5654296875,2.6025390625,3.2431640625
0.0225,-5.1650390625,3.68359375,2.001953125
0.023,-4.8447265625,4.404296875,1.0810546875
0.0235,-4.2841796875,4.9248046875,0.240234375
0.024,-3.4833984375,5.2451171875,-0.9208984375
0.0245,-2.2822265625,5.4453125,-2.2822265625
0.025,-1.1611328125,5.60546875,-3.5634765625
0.0255,-0.2802734375,5.5654296875,-4.484375
0.026,0.560546875,5.6455078125,-5.1650390625
0.0265,1.521484375,5.125,-5.765625
0.027,2.7626953125,4.083984375,-6.166015625
0.0275,3.84375,3.04296875,-6.4462890625
0.028,4.64453125,1.76171875,-6.326171875
0.0285,5.125,0.880859375,-6.2060546875
0.029,5.28515625,0.080078125,-5.8857421875
0.0295,5.2451171875,-0.9609375,-5.2451171875
0.03,5.0849609375,-2.08203125,-4.2041015625
0.0305,5.0048828125,-3.283203125,-3.203125
0.031,4.64453125,-4.2041015625,-2.08203125
0.0315,4.404296875,-4.96484375,-1.28125
0.032,3.8037109375,-5.4052734375,-0.3603515625
0.0325,2.8828125,-5.765625,0.80078125
0.033,1.921875,-6.1259765625,2.08203125
0.0335,0.6806640625,-6.166015625,3.2431640625
0.034,0.0,-6.24609375,4.1640625
0.0345,-0.8408203125,-6.24609375,4.96484375
0.035,-1.8818359375,-5.6455078125,5.5654296875
0.0355,-3.1630859375,-4.6044921875,5.92578125
0.036,-4.2041015625,-3.5234375,6.166015625
0.0365,-4.96484375,-2.322265625,6.0859375
0.037,-5.4052734375,-1.6015625,6.005859375
0.0375,-5.525390625,-0.720703125,5.60546875
0.038,-5.4853515625,0.3603515625,4.8447265625
0.0385,-5.4453125,1.44140625,4.00390625
0.039,-5.2451171875,2.6826171875,2.8427734375
0.0395,-4.96484375,3.5234375,1.921875
0.04,-4.64453125,4.244140625,1.041015625
0.0405,-4.0439453125,4.64453125,0.1201171875
0.041,-2.962890625,4.96484375,-1.28125
0.0415,-2.08203125,5.365234375,-2.5224609375
0.042,-1.0009765625,5.365234375,-3.5634765625
0.0425,-0.3203125,5.5654296875,-4.404296875
0.043,0.640625,5.3251953125,-5.125
0.0435,1.76171875,4.64453125,-5.6455078125
0.044,2.9228515625,3.6435546875,-6.0859375
0.0445,3.9638671875,2.40234375,-6.1259765625
0.045,4.564453125,1.44140625,-6.0859375
0.0455,4.9248046875,0.6806640625,-5.92578125
0.046,5.0048828125,-0.240234375,-5.4453125
0.0465,4.9248046875,-1.28125,-4.6044921875
0.047,4.96484375,-2.4423828125,-3.8037109375
0.0475,4.6845703125,-3.4833984375,-2.6826171875
0.048,4.484375,-4.2841796875,-1.8017578125
0.0485,4.083984375,-4.96484375,-1.0009765625
0.049,3.36328125,-5.365234375,0.080078125
0.0495,2.40234375,-5.765625,1.28125
0.05,1.361328125,-5.92578125,2.5224609375
0.0505,0.560546875,-6.0458984375,3.443359375
0.051,-0.2802734375,-6.1259765625,4.32421875
0.0515,-1.1611328125,-5.845703125,5.0048828125
0.052,-2.40234375,-4.96484375,5.4853515625
0.0525,-3.4833984375,-4.0439453125,5.8857421875
0.053,-4.3642578125,-2.8828125,5.8857421875
0.0535,-4.96484375,-2.0419921875,5.8857421875
0.054,-5.205078125,-1.28125,5.685546875
0.0545,-5.3251953125,-0.400390625,5.1650390625
0.055,-5.28515625,0.7607421875,4.404296875
0.0555,-5.28515625,1.921875,3.443359375
0.056,-5.0048828125,2.8427734375,2.40234375
0.0565,-4.8046875,3.68359375,1.5615234375
0.057,-4.32421875,4.2041015625,0.6806640625
0.0575,-3.5634765625,4.6044921875,-0.5205078125
0.058,-2.6826171875,5.125,-1.681640625
0.0585,-1.5615234375,5.2451171875,-2.8828125
0.059,-0.8408203125,5.4453125,-3.84375
0.0595,0.0400390625,5.4453125,-4.64453125
0.06,1.0810546875,5.0048828125,-5.28515625
0.0605,2.322265625,4.0439453125,-5.765625
0.061,3.4033203125,3.0029296875,-6.0458984375
0.0615,4.1640625,1.921875,-5.9658203125
0.062,4.64453125,1.1611328125,-5.9658203125
0.0625,4.8447265625,0.3203125,-5.6455078125
0.063,4.9248046875,-0.720703125,-5.0048828125
0.0635,4.9248046875,-1.8017578125,-4.2041015625
0.064,4.8046875,-3.0029296875,-3.1630859375
0.0645,4.5244140625,-3.923828125,-2.2021484375
0.065,4.32421875,-4.6845703125,-1.44140625
0.0655,3.68359375,-5.1650390625,-0.5205078125
0.066,2.802734375,-5.4853515625,0.8408203125
0.0665,1.8818359375,-5.8857421875,2.0419921875
0.067,0.880859375,-5.9658203125,3.123046875
0.0675,0.16015625,-6.166015625,4.0439453125
0.068,-0.80078125,-6.0458984375,4.8046875
0.0685,-1.9619140625,-5.28515625,5.4052734375
0.069,-3.203125,-4.3642578125,5.8056640625
0.0695,-4.2041015625,-3.1630859375,5.92578125
0.07,-4.884765625,-2.2021484375,5.8857421875
0.0705,-5.205078125,-1.44140625,5.765625
0.071,-5.3251953125,-0.6005859375,5.3251953125
0.0715,-5.28515625,0.6005859375,4.484375
0.072,-5.3251953125,1.7216796875,3.6435546875
0.0725,-5.044921875,2.802734375,2.482421875
0.073,-4.8447265625,3.6435546875,1.6416015625
0.0735,-4.4443359375,4.2041015625,0.7607421875
0.074,-3.7236328125,4.6845703125,-0.3203125
0.0745,-2.6826171875,5.0849609375,-1.6416015625
0.075,-1.6416015625,5.3251953125,-2.8828125
0.0755,-0.80078125,5.4052734375,-3.84375
0.076,0.0400390625,5.525390625,-4.6845703125
0.0765,1.0009765625,5.0849609375,-5.3251953125
0.077,2.2822265625,4.1240234375,-5.765625
0.0775,3.4033203125,3.1630859375,-6.166015625
0.078,4.2841796875,1.921875,-6.1259765625
0.0785,4.8046875,1.0810546875,-6.0859375
0.079,5.044921875,0.240234375,-5.765625
0.0795,5.0849609375,-0.80078125,-5.1650390625
0.08,5.0048828125,-1.9619140625,-4.1640625
0.0805,4.884765625,-3.203125,-3.1630859375
0.081,4.6044921875,-4.1240234375,-2.1220703125
0.0815,4.32421875,-4.884765625,-1.3212890625
0.082,3.763671875,-5.28515625,-0.400390625
0.0825,2.802734375,-5.6455078125,0.9208984375
0.083,1.841796875,-6.0458984375,2.2021484375
